-2.683903605569923911e+00 -2.489445067654569854e+00
-2.688071264083644607e+00 -2.496316302674387089e+00
-2.687371933729153284e+00 -2.495545458129061700e+00
-2.687233964353882953e+00 -2.495576462831870401e+00
-2.691190376553254993e+00 -2.501506597729889592e+00
-2.695655598334758096e+00 -2.511197494336247615e+00
-2.698977670316224931e+00 -2.516673820516864168e+00
-2.697519486510575604e+00 -2.514851883366580054e+00
-2.696995569054784880e+00 -2.514281233049114661e+00
-2.701286380661532149e+00 -2.520509797926912654e+00
-2.706476847557404142e+00 -2.531143810433519548e+00
-2.709236362629745543e+00 -2.535648801305235622e+00
-2.707189694967521376e+00 -2.533011847560885599e+00
-2.706203818047024257e+00 -2.531754170454858510e+00
-2.710786364271552173e+00 -2.538200424842969483e+00
-2.717253163585562348e+00 -2.549336027360379120e+00
-2.720548452038482168e+00 -2.553639372511174344e+00
-2.717882468386985551e+00 -2.550468125526283103e+00
-2.716124376621719350e+00 -2.548411668572947875e+00
-2.720608519474557951e+00 -2.554784516881175804e+00
-2.726846933725198596e+00 -2.565651192344995835e+00
-2.729157682775042559e+00 -2.568845078071319676e+00
-2.726040120249852095e+00 -2.565109686535709699e+00
-2.723855694201311906e+00 -2.562487009622177681e+00
-2.728334364200001971e+00 -2.568802486511074790e+00
-2.734352895238497894e+00 -2.579363132979285211e+00
-2.735945966368541704e+00 -2.581593843393502397e+00
-2.732525369057619002e+00 -2.577386507288354167e+00
-2.730037809705034846e+00 -2.574276746401000793e+00
-2.734502637728859042e+00 -2.580461198460405114e+00
-2.740261624277724906e+00 -2.590680311553573034e+00
-2.740099384465423782e+00 -2.591006932724997824e+00
-2.736770759681434129e+00 -2.586221303133928728e+00
-2.734353963974566426e+00 -2.583032460622936455e+00
-2.738843902145376319e+00 -2.589128569199134589e+00
-2.744311550627074325e+00 -2.599066760688062416e+00
-2.741471306518658224e+00 -2.595365147724432831e+00
-2.731871850243759781e+00 -2.582698841389120759e+00
-2.730191095538971879e+00 -2.579090549828983114e+00
-2.735024950158210899e+00 -2.585291211386122612e+00
-2.740444597260621507e+00 -2.595254865717425474e+00
-2.737994862835371634e+00 -2.591568548381367521e+00
-2.726350059496510880e+00 -2.575271084746090011e+00
-2.721676616784773017e+00 -2.567800899770965373e+00
-2.721018922998236889e+00 -2.565845585199951984e+00
-2.720590307800096141e+00 -2.564367606248291409e+00
-2.720134348269882096e+00 -2.562943149494241624e+00
-2.719660260556734599e+00 -2.561569257016692802e+00
-2.719173429057303082e+00 -2.560242670968243317e+00
-2.718677639325317585e+00 -2.558959646580929004e+00
-2.718175998305493835e+00 -2.557716881014723498e+00
-2.717670994005189300e+00 -2.556511322357017946e+00
-2.717164601238293287e+00 -2.555340180212201773e+00
-2.716658638837014195e+00 -2.554201235021077210e+00
-2.716154621503072519e+00 -2.553092561496882240e+00
-2.715653747370692983e+00 -2.552012389313345508e+00
-2.715156812766482020e+00 -2.550958888027434313e+00
-2.714664589679827600e+00 -2.549930610436463851e+00
-2.714177789673289709e+00 -2.548926382978766725e+00
-2.713696945038122976e+00 -2.547945116762264206e+00
-2.713222336569854676e+00 -2.546985616170310607e+00
-2.712754158378892555e+00 -2.546046798654773013e+00
-2.712292718935650271e+00 -2.545127905382884137e+00
-2.711838213841648582e+00 -2.544228218861807278e+00
-2.711390721917572577e+00 -2.543346973775062025e+00
-2.710950140718953350e+00 -2.542483282810565015e+00
-2.710516561799044766e+00 -2.541636601919512017e+00
-2.710090026020864684e+00 -2.540806436631175558e+00
-2.709670528276493684e+00 -2.539992284502311293e+00
-2.709257868314946194e+00 -2.539193435454691894e+00
-2.708851985601393508e+00 -2.538409417131084922e+00
-2.708452867781648621e+00 -2.537639886812197432e+00
-2.708060469240511026e+00 -2.536884492061986407e+00
-2.707674610554914096e+00 -2.536142715639847722e+00
-2.707295112242816160e+00 -2.535414077156469048e+00
-2.706921948458104410e+00 -2.534698333135299464e+00
-2.706555055929952047e+00 -2.533995219297683121e+00
-2.706194318595999349e+00 -2.533304401400975792e+00
-2.705839491903976324e+00 -2.532625389516066861e+00
-2.705490529950282053e+00 -2.531957978595240633e+00
-2.705147370718817612e+00 -2.531301969893736015e+00
-2.704809940947473734e+00 -2.530657146285809844e+00
-2.704478024373656808e+00 -2.530023097387214648e+00
-2.704151513823624953e+00 -2.529399573825074299e+00
-2.703830358493817698e+00 -2.528786429130704505e+00
-2.703514501544628246e+00 -2.528183502915041458e+00
-2.703203826524571696e+00 -2.527590549182866297e+00
-2.702898134266009222e+00 -2.527007217358777424e+00
-2.702597389140130701e+00 -2.526433397349112653e+00
-2.702301542822711511e+00 -2.525868963964370550e+00
-2.702010535933327517e+00 -2.525313774475050010e+00
-2.701724197088552160e+00 -2.524767524973189126e+00
-2.701442427866551199e+00 -2.524230027591414682e+00
-2.701165189768369501e+00 -2.523701189450864746e+00
-2.700892438850203803e+00 -2.523180900822625361e+00
-2.700624106448255901e+00 -2.522669016306043233e+00
-2.700354581987578939e+00 -2.522157202165388412e+00
-2.700086856043537153e+00 -2.521650225266402146e+00
-2.699822975324565277e+00 -2.521150412328704959e+00
-2.699563530658657839e+00 -2.520658483451661880e+00
-2.699308398941699494e+00 -2.520174278675055390e+00
-2.699057426647296865e+00 -2.519697608221445506e+00
-2.698810558181339303e+00 -2.519228420629106679e+00
-2.698567737410748180e+00 -2.518766643505355063e+00
-2.698328895790009341e+00 -2.518312182370095798e+00
-2.698093875967295219e+00 -2.517864802756818676e+00
-2.697862581607026300e+00 -2.517424372278899369e+00
-2.697634974008966680e+00 -2.516990832642512999e+00
-2.697408110257029534e+00 -2.516559473490879384e+00
-2.697178448886893065e+00 -2.516125880863247843e+00
-2.696950327396915981e+00 -2.515696155528519995e+00
-2.696726016749623867e+00 -2.515272906884996829e+00
-2.696505633689341153e+00 -2.514856338350274001e+00
-2.696289070283519607e+00 -2.514446368520552255e+00
-2.696076219812834296e+00 -2.514042899249540497e+00
-2.695866931802438415e+00 -2.513645751948949680e+00
-2.695661092884076737e+00 -2.513254818524144341e+00
-2.695458637010030856e+00 -2.512870024396889335e+00
-2.695259484095950953e+00 -2.512491270524023435e+00
-2.695063551635620058e+00 -2.512118445535163502e+00
-2.694870723032472881e+00 -2.511751374184349572e+00
-2.694680883180062381e+00 -2.511389911749329684e+00
-2.694493974191930263e+00 -2.511033964880144964e+00
-2.694309922455985884e+00 -2.510683417592925792e+00
-2.694128652841030203e+00 -2.510338149521995632e+00
-2.693950080685333148e+00 -2.509998008016587789e+00
-2.693774074245846251e+00 -2.509662806806092661e+00
-2.693600570411675221e+00 -2.509332434101041898e+00
-2.693429496540966639e+00 -2.509006762295951987e+00
-2.693222943659776547e+00 -2.508632473058815648e+00
-2.692901829900439026e+00 -2.508096775872042272e+00
-2.692488212172866824e+00 -2.507424873450046832e+00
-2.692067522690772208e+00 -2.506732041080159235e+00
-2.691655947628586176e+00 -2.506041148936590801e+00
-2.691251973547913678e+00 -2.505351972859665821e+00
-2.690854617021322781e+00 -2.504664683532926261e+00
-2.690463616714216855e+00 -2.503980240911886312e+00
-2.690080798401947249e+00 -2.503302341296762989e+00
-2.689705792853459343e+00 -2.502631491489376359e+00
-2.689337930249251940e+00 -2.501967679024442504e+00
-2.688976844670323274e+00 -2.501311197994377622e+00
-2.688622091695735961e+00 -2.500662036495338469e+00
-2.688273252472466623e+00 -2.500020167253182990e+00
-2.687930168399686792e+00 -2.499385844583386529e+00
-2.687592515091672851e+00 -2.498758955599758025e+00
