-2.243946815364346037e-01 -1.874717044241016595e-01
-3.702390746189427873e-01 -3.287320245949043596e-01
-5.319862557205583542e-01 -4.863210311397851981e-01
-7.070259395081510689e-01 -6.580848157177854318e-01
-8.910818631373071952e-01 -8.401876654927749044e-01
-1.078560472591729713e+00 -1.027334614321976147e+00
-1.263326965485630282e+00 -1.213444320192413883e+00
-1.439677271704086436e+00 -1.392601187859625611e+00
-1.603153208868342006e+00 -1.559946651668882467e+00
-1.750945825189137217e+00 -1.712207826110568654e+00
-1.881859993164441747e+00 -1.847772169381926233e+00
-1.995990882865626759e+00 -1.966423013609408521e+00
-2.094303296722317853e+00 -2.068928771220535090e+00
-2.178248390504477605e+00 -2.156640700608244643e+00
-2.249475613565564913e+00 -2.231176715525922560e+00
-2.309644311490142599e+00 -2.294207137907624983e+00
-2.360315360247189354e+00 -2.347326916213746451e+00
-2.402898358212628871e+00 -2.391989926470214023e+00
-2.438633630160253141e+00 -2.429483188656764270e+00
-2.468594153619680043e+00 -2.460924505381426819e+00
-2.493697728486286458e+00 -2.487272548938757488e+00
-2.514723533513930853e+00 -2.509342635284104617e+00
-2.532329746538307447e+00 -2.527824279599687252e+00
-2.547070477621835138e+00 -2.543298428975055536e+00
-2.559411192893993992e+00 -2.556253344933849370e+00
-2.569742330596784363e+00 -2.567098723931162674e+00
-2.578391090828785259e+00 -2.576177978300580484e+00
-2.585631518738036760e+00 -2.583778769580266754e+00
-2.591693059494036611e+00 -2.590141962008198462e+00
-2.596767778911235780e+00 -2.595469188669861538e+00
-2.601016437199900722e+00 -2.599929220900842886e+00
-2.604573586832340304e+00 -2.603663317000825650e+00
-2.607551845384392664e+00 -2.606789706748993574e+00
-2.610045473804947669e+00 -2.609407347663275090e+00
-2.612133371506507373e+00 -2.611599069420968533e+00
-2.613881582632742173e+00 -2.613434205235977359e+00
-2.615345393016850650e+00 -2.614970793546397054e+00
-2.616571084617413057e+00 -2.616257420077227280e+00
-2.617597403413211232e+00 -2.617334759034843472e+00
-2.618456787622844395e+00 -2.618236862636075024e+00
-2.619176395455427020e+00 -2.618992240139649930e+00
-2.619778965178696239e+00 -2.619624760809238673e+00
-2.620283534917859036e+00 -2.620154409595851774e+00
-2.620706045105647419e+00 -2.620597919609106263e+00
-2.621059842748747037e+00 -2.620969301502823257e+00
-2.621356103537443083e+00 -2.621280286604343424e+00
-2.621604185202674131e+00 -2.621540697862406510e+00
-2.621811923332688643e+00 -2.621758760386380338e+00
-2.621985879029256949e+00 -2.621941361425380812e+00
-2.622131546251482703e+00 -2.622094268027145958e+00
-2.622253525414342867e+00 -2.622222309271438512e+00
-2.622355668737752943e+00 -2.622329528847819446e+00
-2.622441201945836298e+00 -2.622419312806717251e+00
-2.622512826166356170e+00 -2.622494496525554553e+00
-2.622572803252995577e+00 -2.622557454273096056e+00
-2.622623027228225823e+00 -2.622610174204075939e+00
-2.622665084105213928e+00 -2.622654321154945123e+00
-2.622700301979516091e+00 -2.622691289225574707e+00
-2.622729792973538032e+00 -2.622722245808648545e+00
-2.622754488359125169e+00 -2.622748168458019613e+00
-2.622775167967953180e+00 -2.622769875760904590e+00
-2.622792484818846859e+00 -2.622788053189236912e+00
-2.622806985739995156e+00 -2.622803274746829949e+00
-2.622819128637456032e+00 -2.622816021096132211e+00
-2.622829296955401013e+00 -2.622826694737139697e+00
-2.622837811784807904e+00 -2.622835632717880117e+00
-2.622844942003042412e+00 -2.622843117277912306e+00
-2.622850912764555176e+00 -2.622849384760995939e+00
-2.622855912610845053e+00 -2.622854633078398834e+00
-2.622860099424222824e+00 -2.622859027958552858e+00
-2.622863605413403576e+00 -2.622862708180409896e+00
-2.622866541288365383e+00 -2.622865789955780791e+00
-2.622868999756319042e+00 -2.622868370599040766e+00
-2.622871058449181447e+00 -2.622870531600089983e+00
-2.622872782375004874e+00 -2.622872341197607149e+00
-2.622874225970767803e+00 -2.622873856533860071e+00
-2.622875434821363427e+00 -2.622875125459117385e+00
-2.622876447099050878e+00 -2.622876188042637224e+00
-2.622877294768837686e+00 -2.622877077837951099e+00
-2.622878004597851920e+00 -2.622877822942400350e+00
-2.622878599000579847e+00 -2.622878446884373993e+00
-2.622879096746653538e+00 -2.622878969366275292e+00
-2.622879513553548314e+00 -2.622879406886669429e+00
-2.622879862582897736e+00 -2.622879773261266756e+00
-2.622880154856102486e+00 -2.622880080059185381e+00
-2.622880399602358636e+00 -2.622880336968271386e+00
-2.622880604550090311e+00 -2.622880552101017670e+00
-2.622880776170989137e+00 -2.622880732250732372e+00
-2.622880919884378770e+00 -2.622880883106054384e+00
-2.622881040228336680e+00 -2.622881009430585664e+00
-2.622881141002999072e+00 -2.622881115213312242e+00
-2.622881225390555571e+00 -2.622881203794564797e+00
-2.622881296055735945e+00 -2.622881277971498726e+00
-2.622881355229954359e+00 -2.622881340086419932e+00
-2.622881404781772119e+00 -2.622881392100748776e+00
-2.622881446275901141e+00 -2.622881435656956306e+00
-2.622881481022613315e+00 -2.622881472130429437e+00
-2.622881510119115411e+00 -2.622881502672901100e+00
-2.622881534484195143e+00 -2.622881528248820260e+00
-2.622881554887236177e+00 -2.622881549665804002e+00
-2.622881571972510706e+00 -2.622881567600142461e+00
-2.622881586279525834e+00 -2.622881582618154184e+00
-2.622881598260057068e+00 -2.622881595194066051e+00
-2.622881608292417788e+00 -2.622881605724991516e+00
-2.622881616693402584e+00 -2.622881614543469020e+00
-2.622881623728291700e+00 -2.622881621927962037e+00
-2.622881629619228327e+00 -2.622881628111652930e+00
-2.622881634552231667e+00 -2.622881633289805059e+00
-2.622881638683072225e+00 -2.622881637625931184e+00
-2.622881642142191438e+00 -2.622881641256953777e+00
-2.622881645038818377e+00 -2.622881644297530457e+00
-2.622881647464421206e+00 -2.622881646843675085e+00
-2.622881649495592882e+00 -2.622881648975787350e+00
-2.622881651196473207e+00 -2.622881650761193839e+00
-2.622881652620771220e+00 -2.622881652256273455e+00
-2.622881653813462499e+00 -2.622881653508235544e+00
-2.622881654812208474e+00 -2.622881654556614706e+00
-2.622881655648546584e+00 -2.622881655434515125e+00
-2.622881656348886814e+00 -2.622881656169659514e+00
-2.622881656935343919e+00 -2.622881656785261306e+00
-2.622881657426436419e+00 -2.622881657300759173e+00
-2.622881657837671909e+00 -2.622881657732430760e+00
-2.622881658182035558e+00 -2.622881658093907831e+00
-2.622881658470401334e+00 -2.622881658396604365e+00
-2.622881658711875730e+00 -2.622881658650078940e+00
-2.622881658914083758e+00 -2.622881658862335819e+00
-2.622881659083410533e+00 -2.622881659040077196e+00
-2.622881659225202888e+00 -2.622881659188916359e+00
-2.622881659343938132e+00 -2.622881659313552660e+00
-2.622881659443366154e+00 -2.622881659417921618e+00
-2.622881659526625775e+00 -2.622881659505318375e+00
-2.622881659596346005e+00 -2.622881659578503388e+00
-2.622881659654729525e+00 -2.622881659639787699e+00
-2.622881659703619306e+00 -2.622881659691106648e+00
-2.622881659744559002e+00 -2.622881659734081161e+00
-2.622881659778840913e+00 -2.622881659770067486e+00
-2.622881659807548616e+00 -2.622881659800201604e+00
-2.622881659831588053e+00 -2.622881659825435641e+00
-2.622881659851718616e+00 -2.622881659846566293e+00
-2.622881659868575355e+00 -2.622881659864260584e+00
-2.622881659882691174e+00 -2.622881659879078065e+00
-2.622881659894511053e+00 -2.622881659891485917e+00
-2.622881659904408913e+00 -2.622881659901875828e+00
-2.622881659912697394e+00 -2.622881659910576424e+00
-2.622881659919638508e+00 -2.622881659917862152e+00
-2.622881659925450748e+00 -2.622881659923963049e+00
-2.622881659930317966e+00 -2.622881659929071851e+00
-2.622881659934393817e+00 -2.622881659933350207e+00
-2.622881659937807086e+00 -2.622881659936933119e+00
-2.622881659940665244e+00 -2.622881659939933385e+00
-2.622881659943057997e+00 -2.622881659942445154e+00
-2.622881659945061728e+00 -2.622881659944548360e+00
-2.622881659946739497e+00 -2.622881659946309618e+00
-2.622881659948144595e+00 -2.622881659947784883e+00
-2.622881659949321431e+00 -2.622881659949020339e+00
-2.622881659950307309e+00 -2.622881659950055067e+00
-2.622881659951132427e+00 -2.622881659950921041e+00
-2.622881659951823430e+00 -2.622881659951646682e+00
-2.622881659952401634e+00 -2.622881659952254196e+00
-2.622881659952886579e+00 -2.622881659952763123e+00
-2.622881659953292477e+00 -2.622881659953188560e+00
-2.622881659953631761e+00 -2.622881659953544720e+00
-2.622881659953915978e+00 -2.622881659953843148e+00
-2.622881659954154010e+00 -2.622881659954093614e+00
-2.622881659954353850e+00 -2.622881659954303224e+00
-2.622881659954520828e+00 -2.622881659954478195e+00
