2.000000000000000111e-01 -2.999999999999999889e-01 1.128452270973120735e-08 -9.732779243820099957e-04 1.759679007664594121e-05 -1.900687989859761728e-04 -2.191994156195420373e-04
2.000001264094327935e-01 -2.999992986699621667e-01 -1.209426698528536748e-05 5.026701128970374050e-03 4.017597643951676192e-03 -4.089193312290539950e-02 -4.066322685828271943e-02
2.000004867511859241e-01 -2.999972933081398452e-01 -4.819941854526928822e-05 1.102655648538875162e-02 8.017603405601538349e-03 -7.790016670702870627e-02 -7.697495316604019422e-02
2.000010577886948138e-01 -2.999941044129572632e-01 -1.083031690513350741e-04 1.702616728940342661e-02 1.201761851821796581e-02 -1.115087751533612170e-01 -1.095382040132082402e-01
2.000018181627961911e-01 -2.999898429306190883e-01 -1.924038928005839043e-04 2.302541500723361348e-02 1.601764697897497744e-02 -1.419996770317553114e-01 -1.387127358488351447e-01
2.000027483897811320e-01 -2.999846102287278549e-01 -3.004993705473265166e-04 2.902418323784949211e-02 2.001769237667820611e-02 -1.696398012141644429e-01 -1.648320351299656927e-01
2.000038308003938281e-01 -2.999784983798837734e-01 -4.325868170192061907e-04 3.502235752658125478e-02 2.401775792874172658e-02 -1.946794194917105258e-01 -1.882026347047305315e-01
2.000050494420787250e-01 -2.999715906397616982e-01 -5.886629050828820096e-04 4.101982518629801455e-02 2.801784651654568720e-02 -2.173513943044107499e-01 -2.091044645115673895e-01
2.000063899606293050e-01 -2.999639620359885739e-01 -7.687237868230433705e-04 4.701647512919629457e-02 3.201796071861044007e-02 -2.378710850621734707e-01 -2.277918755160910358e-01
2.000078394725658681e-01 -2.999556800090292241e-01 -9.727651118324582256e-04 5.301219771081984444e-02 3.601810284129540463e-02 -2.564367130348776946e-01 -2.444950738907651910e-01
2.000093864359138995e-01 -2.999468050650873074e-01 -1.200782043017266029e-03 5.900688458694994254e-02 4.001827494691916065e-02 -2.732300323604412995e-01 -2.594217785260850562e-01
2.000110205243651740e-01 -2.999373914148664722e-01 -1.452769270211441135e-03 6.500042858334732776e-02 4.401847887932255898e-02 -2.884171933250039288e-01 -2.727589723345591466e-01
2.000127325078769613e-01 -2.999274875819645803e-01 -1.728721021874545048e-03 7.099272357790527288e-02 4.801871628697550187e-02 -3.021497145524474348e-01 -2.846746601086613815e-01
2.000145141414138295e-01 -2.999171369716527313e-01 -2.028631075122401279e-03 7.698366439452010435e-02 5.201898864377522969e-02 -3.145655042997650419e-01 -2.953195762893021659e-01
2.000163580626131421e-01 -2.999063783955736029e-01 -2.352492764314292710e-03 8.297314670784772250e-02 5.601929726770795565e-02 -3.257898889442421009e-01 -3.048288077454079925e-01
2.000182576985473082e-01 -2.998952465510882903e-01 -2.700298988394645924e-03 8.896106695805949816e-02 6.001964333755487740e-02 -3.359366201257856233e-01 -3.133233118498752745e-01
2.000202071813641513e-01 -2.998837724560569629e-01 -3.072042217162902766e-03 9.494732227470285835e-02 6.402002790782278241e-02 -3.451088418702976668e-01 -3.209113205392730706e-01
2.000222012723522624e-01 -2.998719838411046390e-01 -3.467714496623142562e-03 1.009318104088021695e-01 6.802045192207281654e-02 -3.534000061900219869e-01 -3.276896280082683965e-01
2.000242352938487178e-01 -2.998599055021352600e-01 -3.887307453544992363e-03 1.069144296723822662e-01 7.202091622480935595e-02 -3.608947307923631165e-01 -3.337447642119788505e-01
2.000263050683465937e-01 -2.998475596162059054e-01 -4.330812299349716746e-03 1.128950788846545816e-01 7.602142157208120754e-02 -3.676695961446152516e-01 -3.391540591603949828e-01
2.000284068641489943e-01 -2.998349660239738035e-01 -4.798219833419779638e-03 1.188736573241690880e-01 8.002196864093044648e-02 -3.737938816351364935e-01 -3.439866046160395818e-01
2.000305373469327963e-01 -2.998221424818721670e-01 -5.289520445916607271e-03 1.248500646862987090e-01 8.402255803781513710e-02 -3.793302422428537213e-01 -3.483041206268624457e-01
2.000326935366176784e-01 -2.998091048870314967e-01 -5.804704120179470482e-03 1.308242010454833126e-01 8.802319030611703565e-02 -3.843353282034920326e-01 -3.521617346087673184e-01
2.000348727689814921e-01 -2.997958674777535526e-01 -6.343760434768238275e-03 1.367959668217183233e-01 9.202386593283526373e-02 -3.888603508112362661e-01 -3.556086806241656184e-01
2.000370726615084416e-01 -2.997824430121247552e-01 -6.906678565203876186e-03 1.427652627508276817e-01 9.602458535455500599e-02 -3.929515978437234658e-01 -3.586889262155796843e-01
2.000392910830064708e-01 -2.997688429271262445e-01 -7.493447285453006153e-03 1.487319898581077049e-01 1.000253489627722925e-01 -3.966509022377584515e-01 -3.614417337365560812e-01
2.000415261265743871e-01 -2.997550774803639517e-01 -8.104054969196292091e-03 1.546960494349751136e-01 1.040261571086445874e-01 -3.999960676399387793e-01 -3.639021626372977991e-01
2.000437760855458824e-01 -2.997411558763298234e-01 -8.738489590914692504e-03 1.606573430182927087e-01 1.080270101072315359e-01 -4.030212543584816842e-01 -3.661015186502045715e-01
2.000460394320754676e-01 -2.997270863789049944e-01 -9.396738726823027077e-03 1.666157723720780026e-01 1.120279082412813515e-01 -4.057573290846954173e-01 -3.680677553077491559e-01
2.000483147980699483e-01 -2.997128764116243627e-01 -1.007878955567565425e-02 1.725712394713396769e-01 1.160288517646126533e-01 -4.082321815592484526e-01 -3.698258327284267288e-01
2.000506009582025124e-01 -2.996985326470656963e-01 -1.078462885946603923e-02 1.785236464878076079e-01 1.200298409051367421e-01 -4.104710111468050648e-01 -3.713980381361228211e-01
2.000528968147750331e-01 -2.996840610865626475e-01 -1.151424302403841575e-02 1.844728957773535405e-01 1.240308758675584266e-01 -4.124965860645968263e-01 -3.728042721394175807e-01
2.000552013842217536e-01 -2.996694671313163139e-01 -1.226761803962733537e-02 1.904188898689186671e-01 1.280319568357909388e-01 -4.143294777941055607e-01 -3.740623043927220337e-01
2.000575137850728880e-01 -2.996547556458530326e-01 -1.304473950133858313e-02 1.963615314547864643e-01 1.320330839751163721e-01 -4.159882729954818004e-01 -3.751880018908231307e-01
2.000598332272127966e-01 -2.996399310146733441e-01 -1.384559260958285153e-02 2.023007233820557083e-01 1.360342574341176225e-01 -4.174897650448499142e-01 -3.761955328118053998e-01
2.000621590022924612e-01 -2.996249971928374722e-01 -1.467016217047197035e-02 2.082363686451847717e-01 1.400354773464081715e-01 -4.188491271271188587e-01 -3.770975485185958931e-01
2.000644904751667230e-01 -2.996099577511523449e-01 -1.551843259618600722e-02 2.141683703794939886e-01 1.440367438321800420e-01 -4.200800686423842301e-01 -3.779053460544949949e-01
2.000668270762450685e-01 -2.995948159165497948e-01 -1.639038790531830922e-02 2.200966318555218626e-01 1.480380569995898565e-01 -4.211949765224942688e-01 -3.786290132208081083e-01
