1.999998026002847151e-01 -3.999995890107777008e-01 3.940260331431130012e-06 2.991722250072633652e-03 1.997751435531207320e-03 -2.084664155522020224e-02 -2.080806208834395932e-02
1.999796695185527551e-01 -3.999588616176389944e-01 3.901342207951861459e-06 2.991616147236384436e-03 1.997762834375669833e-03 -4.014533762733485389e-02 -3.992274299027620543e-02
1.999397584391832128e-01 -3.998781368157972582e-01 1.881295556847270610e-06 2.208846813954795478e-03 1.607829577797527561e-03 -5.818116874300649499e-02 -5.767545258774298134e-02
1.998845124940470952e-01 -3.997663906311316739e-01 7.326236311133391967e-07 1.787482584523774828e-03 1.397742044796258278e-03 -7.504249731663659162e-02 -7.416948047783122888e-02
1.998130166836389332e-01 -3.996217135788072694e-01 1.960606035154068829e-07 1.607021474457759683e-03 1.309189243023689379e-03 -9.081015231763700513e-02 -8.949869135398635933e-02
1.997237104000734176e-01 -3.994411534363857541e-01 -4.523905566542560255e-08 1.535125257801944754e-03 1.273885778648858273e-03 -1.055582063906559398e-01 -1.037486001844163397e-01
1.996167581307732863e-01 -3.992865233666142433e-01 -9.181554359606964786e-08 2.690201866802500574e-03 1.281331487606213355e-03 -1.193522440645793381e-01 -1.169949306923854238e-01
1.994898646605742787e-01 -3.990580297845838231e-01 -1.068827187382433982e-07 3.130345658651461586e-03 1.283625005093840324e-03 -1.322584862695190822e-01 -1.293127341335500446e-01
1.993451462504285121e-01 -3.990197359938991162e-01 -4.760729119952671794e-07 6.628132957868754921e-03 1.310726543648320711e-03 -1.443184474582608345e-01 -1.407519093846314462e-01
1.991796158409926132e-01 -3.987954770313413277e-01 -6.074043631220025466e-07 7.962933629930593962e-03 1.320406318532143467e-03 -1.556078972382923808e-01 -1.513945651953774174e-01
1.990766231392486763e-01 -3.988953821521540322e-01 6.665098539669823312e-06 1.304336733721677723e-02 2.206540895792173836e-03 -1.661744718509607921e-01 -1.612938416170734968e-01
1.989061177012935167e-01 -3.986809082439167207e-01 9.812194275784296110e-06 1.498244702157616043e-02 2.544225801523999735e-03 -1.760629104554816138e-01 -1.705008536595542523e-01
1.988436698130737201e-01 -3.988431047003386798e-01 2.233716313110775992e-05 2.042391301290419695e-02 3.977666222477865485e-03 -1.853341680780147271e-01 -1.790789384678230789e-01
1.986666761300084905e-01 -3.986049843913891944e-01 2.771784671419136743e-05 2.250060633930520484e-02 4.524280203539805985e-03 -1.940029724075351680e-01 -1.870501172284333435e-01
1.986247770960421766e-01 -3.988089767674545261e-01 5.142738516036792856e-05 2.804277089685626792e-02 6.191659851821120983e-03 -2.021370399806770024e-01 -1.944817196736945419e-01
1.984326341460161680e-01 -3.985386540586463022e-01 6.117358403508292846e-05 3.015762957285756177e-02 6.827492950722369863e-03 -2.097366485285121485e-01 -2.013820592001236420e-01
1.984148330287690554e-01 -3.987831676245637835e-01 9.869887783862893200e-05 3.576706049327878917e-02 8.691235646272537502e-03 -2.168785651547997517e-01 -2.078244439004581778e-01
1.982089253713129884e-01 -3.984803181596253685e-01 1.137978065589556728e-04 3.790731439875693470e-02 9.401933841059735217e-03 -2.235439073079703576e-01 -2.137996589918067514e-01
1.982226618962771303e-01 -3.987684180262946465e-01 1.670553374065510957e-04 4.358752464850186581e-02 1.146036738132891371e-02 -2.298228518272260601e-01 -2.193908730086633341e-01
1.980059948753612464e-01 -3.984345377061307425e-01 1.882362917404329099e-04 4.575451700617491624e-02 1.224529287901052373e-02 -2.356731633953810245e-01 -2.245680306878305998e-01
1.980605276513964785e-01 -3.987718593131661105e-01 2.603107562570013372e-04 5.152172230743469472e-02 1.450731939637017742e-02 -2.412041982731292222e-01 -2.294292757317091258e-01
1.978368306675648558e-01 -3.984094885131828079e-01 2.887535686717002700e-04 5.372164882690703275e-02 1.536987277135025247e-02 -2.463448673106185538e-01 -2.339192061746047102e-01
1.979328335438144404e-01 -3.987956350769281677e-01 3.796420858457934949e-04 5.955934277207881183e-02 1.780173958685783014e-02 -2.512247832563447858e-01 -2.381517753416062533e-01
1.977024048571124071e-01 -3.984049150713158127e-01 4.153290367991271481e-04 6.178589962047660589e-02 1.872903013661845334e-02 -2.557463494151797079e-01 -2.420488214447678033e-01
1.975876801145518280e-01 -3.984007551325412511e-01 4.814834335057404714e-04 6.576795438120634774e-02 2.020233646486213272e-02 -2.599727406568366206e-01 -2.456641945818240913e-01
1.972508977435990241e-01 -3.978084546762037932e-01 5.072995833854787150e-04 6.728537130932663035e-02 2.076332196431925417e-02 -2.639180049419262986e-01 -2.490185242936302501e-01
1.970686148933460113e-01 -3.979151828732200857e-01 5.952406867349234031e-04 7.170890567140018879e-02 2.199772420723384789e-02 -2.675326687946775195e-01 -2.520618147439668277e-01
1.966832744296524438e-01 -3.973213441452307371e-01 6.292651130295884559e-04 7.339469025787209722e-02 2.246730615893428526e-02 -2.709525166136259600e-01 -2.549268394698707141e-01
1.967834967893999087e-01 -3.977450452115572910e-01 7.587427487698715934e-04 7.897156303006819256e-02 2.480758565263616738e-02 -2.742550333202355972e-01 -2.576737295453082055e-01
1.964876764080875082e-01 -3.972306724367101749e-01 8.090834144476705646e-04 8.109763238002556940e-02 2.569947410903387908e-02 -2.773115298405564033e-01 -2.602007812090292305e-01
1.966798806671017086e-01 -3.977407294068031063e-01 9.575854918184703362e-04 8.687331917525487057e-02 2.833662579800824005e-02 -2.802719533625186443e-01 -2.626307626738100254e-01
1.963980498271672981e-01 -3.972147623117728843e-01 1.015298296145946072e-03 8.907504917221176211e-02 2.934178843309027604e-02 -2.829840201185955806e-01 -2.648422701202131080e-01
1.966220629195619962e-01 -3.977663954501836074e-01 1.184951373579079406e-03 9.487947149487427345e-02 3.204276462626168276e-02 -2.856129382911065662e-01 -2.669697235061478935e-01
1.963306630662307317e-01 -3.972116484465487152e-01 1.250746277430764839e-03 9.709189730750131253e-02 3.307217372714325865e-02 -2.880109325088167083e-01 -2.688971056738385101e-01
1.965765525350031961e-01 -3.977974945455010625e-01 1.442206487881962608e-03 1.029000850631248964e-01 3.579950191088182576e-02 -2.903435544729076057e-01 -2.707573816197808014e-01
1.962719282068144944e-01 -3.972116171323463174e-01 1.516315599863072260e-03 1.051136719749436454e-01 3.683884365729110655e-02 -2.924644981282789047e-01 -2.724370287975315108e-01
1.965379621753617911e-01 -3.978301481219617686e-01 1.729801664579427075e-03 1.109218406220761621e-01 3.958519451843360570e-02 -2.945361526673755392e-01 -2.740647095987718274e-01
1.962197074456994705e-01 -3.972131170783875787e-01 1.812303235766813975e-03 1.131351466446826326e-01 4.063167069346733384e-02 -2.964142776580516170e-01 -2.755297197339814375e-01
1.965053519759528411e-01 -3.978637062746956943e-01 2.047953638518244281e-03 1.189426367097721482e-01 4.339422215113827863e-02 -2.982565877077867356e-01 -2.769553699936722069e-01
1.961735440658121110e-01 -3.972158758301821413e-01 2.138897323153625667e-03 1.211554137334746040e-01 4.444675649504743753e-02 -2.999221452219185124e-01 -2.782346412611884645e-01
1.964784179396134867e-01 -3.978980250203575375e-01 2.396825102595731821e-03 1.269620339477025017e-01 4.722354690361325186e-02 -3.015629094823726319e-01 -2.794848379983605469e-01
1.961332045489898590e-01 -3.972198208689366461e-01 2.496251264839577898e-03 1.291742128545783630e-01 4.828139192151614800e-02 -3.030424262948478997e-01 -2.806034238668093650e-01
1.964569251349188583e-01 -3.979330406534748454e-01 2.776554423299234294e-03 1.349798477230700344e-01 5.107076589435095848e-02 -3.045060029513582123e-01 -2.817012096123381326e-01
1.960984630323238942e-01 -3.972249113969362755e-01 2.884497864577651848e-03 1.371913884753678814e-01 5.213329113836950163e-02 -3.058227022584283361e-01 -2.826807981254884083e-01
1.964406287773846349e-01 -3.979687034504887921e-01 3.187262170184103956e-03 1.429959387778878821e-01 5.493379800564731491e-02 -3.071304221586661498e-01 -2.836461406738841617e-01
1.960690761434984442e-01 -3.972311121037506720e-01 3.303753156046300432e-03 1.452068076798110896e-01 5.600045127906372322e-02 -3.083046243805398490e-01 -2.845054976320327000e-01
1.964292690334223102e-01 -3.980049672232448543e-01 3.629053699831173187e-03 1.510101801585520542e-01 5.881081170633683380e-02 -3.094751651911531454e-01 -2.853556989580781078e-01
1.960447856574069614e-01 -3.972383889063986762e-01 3.754118542346510448e-03 1.532203459064758466e-01 5.988110630757619013e-02 -3.105246451840271149e-01 -2.861110570828842015e-01
1.964225758099403807e-01 -3.980417875135539019e-01 4.102020979318094993e-03 1.590224505483898432e-01 6.270019086572554967e-02 -3.115743611479402375e-01 -2.868611093350699193e-01
1.960253241336171182e-01 -3.972467081032997616e-01 4.235682503911766643e-03 1.612318831820987730e-01 6.377369739808461113e-02 -3.125146629417026034e-01 -2.875265068869534701e-01
1.964202739428283773e-01 -3.980791211462104684e-01 4.606244122162884633e-03 1.670326319273554572e-01 6.660050873209513722e-02 -3.134578741238494004e-01 -2.881894011360053298e-01
1.960104199404488212e-01 -3.972560360883491404e-01 4.748522070011134723e-03 1.692413023261522542e-01 6.767684828825269727e-02 -3.143025875982488060e-01 -2.887769759873481945e-01
1.964220875126680421e-01 -3.981169260228619722e-01 5.141792724440742701e-03 1.750406082272978614e-01 7.051050550026978503e-02 -3.151518333666309957e-01 -2.893639698123990911e-01
1.959998013052134114e-01 -3.972663391877682137e-01 5.292704103772677589e-03 1.772484877784282764e-01 7.158934369264371989e-02 -3.159128372889554726e-01 -2.898842146696338773e-01
1.964277432598742767e-01 -3.981551609845224715e-01 5.708727034502994457e-03 1.830462644095405267e-01 7.442906856891545742e-02 -3.166790983967491258e-01 -2.904050640306916620e-01
1.959931994934180077e-01 -3.972775835509004261e-01 5.868286428339903812e-03 1.852533247723010812e-01 7.551011026439100049e-02 -3.173667738051815235e-01 -2.908670478390265046e-01
1.964369732330335794e-01 -3.981937857137800574e-01 6.307098979500123936e-03 1.910494858137465335e-01 7.835521512945856082e-02 -3.180596669324753378e-01 -2.913302079850605963e-01
1.959903512630665201e-01 -3.972897350811316342e-01 6.475318815750870372e-03 1.932556987508866342e-01 7.943819980574179374e-02 -3.186830843951833359e-01 -2.917417679160685395e-01
1.964495168048694951e-01 -3.982327606687814936e-01 6.936953067780235460e-03 1.990501577040916237e-01 8.228807682020862491e-02 -3.193110325395664972e-01 -2.921545674505132695e-01
1.959910007240872332e-01 -3.973027594008415320e-01 7.113843856662455285e-03 2.012554949631228385e-01 8.337277447366488181e-02 -3.198781164096970997e-01 -2.925224753119302079e-01
1.964651221705833173e-01 -3.982720470439408134e-01 7.598327183330477741e-03 2.070481649620545261e-01 8.622688620948043559e-02 -3.204484981005286670e-01 -2.928912669907948185e-01
1.959949007117624264e-01 -3.973166218452549581e-01 7.783897726346251933e-03 2.092525981937707336e-01 8.731309375103391002e-02 -3.209661705242190521e-01 -2.932213734069675226e-01
1.964835474240348989e-01 -3.983116067527701087e-01 8.291253286072377757e-03 2.150433918878911499e-01 9.017096489432215034e-02 -3.214854504718616113e-01 -2.935516647705833648e-01
1.960018137644224112e-01 -3.973312874802851224e-01 8.485510860155150159e-03 2.172468925924812277e-01 9.125850297614608586e-02 -3.219597575851471660e-01 -2.938490240530438058e-01
1.965045612908885853e-01 -3.983514024284888211e-01 9.015758029860694231e-03 2.230357220819747799e-01 9.411971302327200306e-02 -3.224336010573711775e-01 -2.941455905811807270e-01
1.960115127801595469e-01 -3.973467211397484489e-01 9.218708549799630239e-03 2.252382615754146278e-01 9.520842324497801046e-02 -3.228698235235318847e-01 -2.944145688337993505e-01
1.965279435842950395e-01 -3.983913974384357126e-01 9.771863308391758735e-03 2.310250383841165878e-01 9.807260007242472877e-02 -3.233031964611789988e-01 -2.946815519569856434e-01
1.960237814144825397e-01 -3.973628874777229147e-01 9.983511470212244610e-03 2.332265877792918940e-01 9.916234252114368430e-02 -3.237059462480722516e-01 -2.949259206322221161e-01
1.965534854374651752e-01 -3.984315559087345804e-01 1.055958673784303942e-02 2.390112228543139206e-01 1.020291567235461772e-01 -3.241032028858317204e-01 -2.951669126222631334e-01
1.960384142702184251e-01 -3.973797510322725213e-01 1.077993614546095616e-02 2.412117530526848297e-01 1.031198078075537261e-01 -3.244765079593836532e-01 -2.953899294583512969e-01
1.965809893581974832e-01 -3.984718427561212417e-01 1.137894208389320962e-02 2.469941567824677775e-01 1.059889677107443556e-01 -3.248414675011943586e-01 -2.956080469520783183e-01
1.960552169221588814e-01 -3.973972762972354800e-01 1.160799536105527885e-02 2.491936384731299470e-01 1.070804182510611130e-01 -3.251888459131961895e-01 -2.958125259703754395e-01
1.966102691426983573e-01 -3.985122237242917365e-01 1.222993963977562007e-02 2.549737207177554810e-01 1.099516655182211644e-01 -3.255248596215478685e-01 -2.960104736472182196e-01
1.960740058116329787e-01 -3.974154277992285600e-01 1.246769852903785621e-02 2.571721243815519031e-01 1.110438190669062741e-01 -3.258493842944423236e-01 -2.961988456700108685e-01
1.966411496795999192e-01 -3.985526654225614029e-01 1.311258656116799648e-02 2.629497945107475143e-01 1.139169248258974226e-01 -3.261593941856304468e-01 -2.963789714012641241e-01
1.960946080400912117e-01 -3.974341701774591895e-01 1.335905201144248385e-02 2.651470904276938545e-01 1.150096961835731790e-01 -3.264637495414932644e-01 -2.965533363591674743e-01
1.966734666697188549e-01 -3.985931353650158937e-01 1.402688716298975714e-02 2.709222573631865361e-01 1.178844576123514176e-01 -3.267503397319844183e-01 -2.967176789710350704e-01
1.961168610856909300e-01 -3.974534682643350303e-01 1.428205940699828376e-02 2.731184156219393366e-01 1.189777715208581582e-01 -3.270368711753084412e-01 -2.968798511022985309e-01
1.967070662826072847e-01 -3.986336020086913012e-01 1.497284318255095656e-02 2.788909878817419363e-01 1.218540088356463158e-01 -3.273023127952434663e-01 -2.970301817421470147e-01
1.961406124626277891e-01 -3.974732871652206789e-01 1.523672180536025066e-02 2.810859783901891173e-01 1.229477988247008741e-01 -3.275730699373813337e-01 -2.971817286407194558e-01
1.967418047672002401e-01 -3.986740347896314263e-01 1.595045401295290544e-02 2.868558641331031556e-01 1.258253526224115959e-01 -3.278193604139074679e-01 -2.973195866037272594e-01
1.961657193393927801e-01 -3.974935923360080614e-01 1.622303801262318240e-02 2.890496566294227798e-01 1.269195599917423145e-01 -3.280761348194314309e-01 -2.974618629461911468e-01
1.967775480307111524e-01 -3.987144041559413377e-01 1.695971691016989052e-02 2.948167636985654649e-01 1.297982889041203181e-01 -3.283050322329952309e-01 -2.975885867047480815e-01
1.961920481291653806e-01 -3.975143496574490842e-01 1.724100475142521446e-02 2.970093277622970485e-01 1.308928618248388909e-01 -3.285493903731859788e-01 -2.977227633758596781e-01
1.968141711973064312e-01 -3.987546815971902969e-01 1.800062717683051719e-02 3.027735637268581526e-01 1.337726404470157004e-01 -3.287624435025993108e-01 -2.978395174546637492e-01
1.962194740630479606e-01 -3.975355255054396353e-01 1.829061683855116860e-02 3.049648687896792665e-01 1.348675331679700384e-01 -3.289957555174032322e-01 -2.979666066952066927e-01
1.968515581558705763e-01 -3.987948396697168496e-01 1.907317832536116822e-02 3.107261409843997124e-01 1.377482502287034338e-01 -3.291943301128670285e-01 -2.980744049487835667e-01
1.962478807547747561e-01 -3.975570868166527494e-01 1.937186734260498699e-02 3.129161563404112556e-01 1.388434223753149677e-01 -3.294177949087586654e-01 -2.981952820659445891e-01
1.968896011043445304e-01 -3.988348520175465373e-01 2.017736222284008396e-02 3.186743719024923149e-01 1.417249791201828368e-01 -3.296030966648597627e-01 -2.982950078406174654e-01
1.962771597637843479e-01 -3.975790011490926701e-01 2.048474772401651101e-02 3.208630667178928864e-01 1.428203950747902740e-01 -3.298177638108459320e-01 -2.984104299485732525e-01
1.969282000965662804e-01 -3.988746933887827861e-01 2.131316921963759270e-02 3.266181326211983760e-01 1.457027038370998784e-01 -3.299908584526551891e-01 -2.985028535462461718e-01
1.963072101620898791e-01 -3.976012367372986356e-01 2.162924795938651196e-02 3.288054759432904595e-01 1.467983321911706662e-01 -3.301976472794123652e-01 -2.986134757416163410e-01
1.969672625962681223e-01 -3.989143396474332803e-01 2.248058826367726332e-02 3.345572990298140703e-01 1.496813151284134003e-01 -3.303594781232073174e-01 -2.986992695466801351e-01
1.963379381091730214e-01 -3.976237625420406818e-01 2.280535665194112840e-02 3.367432597953209927e-01 1.507771281981463152e-01 -3.305591943798500409e-01 -2.988056588688898785e-01
1.970067030418130305e-01 -3.989537677807278859e-01 2.367960700194167434e-02 3.424917468039692658e-01 1.536607161745024430e-01 -3.307105976848259132e-01 -2.988854104510902943e-01
1.963692564381389061e-01 -3.976465482944644414e-01 2.401306112966325457e-02 3.446762938466731430e-01 1.547566895723770652e-01 -3.309039480635469488e-01 -2.989880579302690577e-01
1.970464424243715540e-01 -3.989929559020609640e-01 2.491021187065937600e-02 3.504213514394650120e-01 1.576408211701190998e-01 -3.310456664512813063e-01 -2.990622813943302205e-01
1.964010842555226344e-01 -3.976695645347201880e-01 2.525234753248847136e-02 3.526044534971942146e-01 1.587369334258307285e-01 -3.312332712511922850e-01 -2.991616124483140737e-01
1.970864078815064424e-01 -3.990318832497379842e-01 2.617238817544666196e-02 3.583459882830112853e-01 1.616215540705339127e-01 -3.313659654349994099e-01 -2.992307582648106035e-01
1.964333465564812586e-01 -3.976927826451804315e-01 2.652320088979538693e-02 3.605276140040158950e-01 1.627177862955528354e-01 -3.315483696023733273e-01 -2.993271416712310895e-01
1.971265323075420961e-01 -3.990705301817559225e-01 2.746612016253229677e-02 3.662655325600590039e-01 1.656028474818177498e-01 -3.316726286383673283e-01 -2.993916051917064891e-01
1.964659738565263103e-01 -3.977161748784080464e-01 2.782560518928037935e-02 3.684456505088231082e-01 1.666991830724823265e-01 -3.318503113905499902e-01 -2.994853608303671422e-01
1.971667539815963321e-01 -3.991088781668727381e-01 2.879139108206538872e-02 3.741798593999374756e-01 1.695846416784632105e-01 -3.319666616357164202e-01 -2.995454896624911711e-01
1.964989018405177146e-01 -3.977397143800767698e-01 2.915954343818252803e-02 3.763584380624761527e-01 1.706810660531328794e-01 -3.321400448497451308e-01 -2.996368951965724392e-01
1.972070162137652405e-01 -3.991469097722460946e-01 3.014818324439337907e-02 3.820888438585129943e-01 1.735668837335484216e-01 -3.322489577891110102e-01 -2.996929955915401678e-01
1.965320710292730311e-01 -3.977633752070789952e-01 3.052499771771601672e-02 3.842658516472068908e-01 1.746633840998710607e-01 -3.324184133131566909e-01 -2.997822922331625506e-01
1.972472670096325209e-01 -3.991846086479262645e-01 3.153647807009737902e-02 3.899923609385849144e-01 1.775495267483962747e-01 -3.325203123978281994e-01 -2.998346346171807397e-01
1.965654264638459769e-01 -3.977871323410818172e-01 3.192194923147019525e-02 3.921677661965988215e-01 1.786460918972000711e-01 -3.326861684234341254e-01 -2.999220321028923664e-01
1.972874587530161761e-01 -3.992219595085068629e-01 3.295625613448263658e-02 3.978902856082246475e-01 1.815325291702115373e-01 -3.327814350435591706e-01 -2.999708558669151870e-01
1.965989174073175805e-01 -3.978109616978038332e-01 3.335037834845161475e-02 4.000640566135602594e-01 1.826291492929591198e-01 -3.329439816590964440e-01 -3.000565367515140025e-01
1.973275479066796401e-01 -3.992589481122230111e-01 3.440749720714472021e-02 4.057824928172580337e-01 1.855158541875459310e-01 -3.330329603602439903e-01 -3.001020543981578470e-01
1.966324970637460534e-01 -3.978348401322998051e-01 3.481026464136784820e-02 4.079545977864825201e-01 1.866125207146268616e-01 -3.331924543906517044e-01 -3.001861777603380688e-01
1.973674947305664451e-01 -3.992955612377931396e-01 3.589018028716067094e-02 4.136688575120750500e-01 1.894994691946138010e-01 -3.332754574285425875e-01 -3.002285784936473689e-01
1.966661223138067571e-01 -3.978587454405446699e-01 3.630158692068319315e-02 4.158392646037663565e-01 1.905961746520900835e-01 -3.334321266529665095e-01 -3.003112831341709921e-01
1.974072630170204679e-01 -3.993317866592895338e-01 3.740428363439461668e-02 4.215492546489390535e-01 1.934833453165472616e-01 -3.335094379695906497e-01 -3.003507359665000820e-01
1.966997534665377301e-01 -3.978826563576051689e-01 3.782432326491995400e-02 4.237179319668852862e-01 1.945800831992291757e-01 -3.336634847968351636e-01 -3.004321431684786603e-01
